main_sound,level,hanja,meaning,radical,strokes,total_strokes
현,특급,莧,"[[['비름'], ['현']]]",艸,7,11
현,특급,怰,"[[['팔'], ['현']]]",心,5,8
혈,특급,絜,"[[['잴'], ['혈']], [['깨끗할'], ['결']]]",糸,6,12
협,특급,冾,"[[['젖을'], ['협']]]",冫,6,8
협,특급,恊,"[[['맞을'], ['협']]]",心,6,9
혜,특급,嘒,"[[['반짝거릴'], ['혜']]]",口,11,14
혜,특급,憓,"[[['사랑할'], ['혜']]]",心,12,15
혜,특급,盻,"[[['눈흘길'], ['혜']]]",目,4,9
혜,특급,徯,"[[['기다릴'], ['혜']]]",彳,10,13
혜,특급,傒,"[[['기다릴', '가둘'], ['혜']]]",人,10,12
혜,특급,譓,"[[['슬기로울'], ['혜']]]",言,12,19
호,특급,薅,"[[['김맬'], ['호']]]",艸,13,17
호,특급,皥,"[[['밝을'], ['호']]]",白,12,17
호,특급,皜,"[[['흴'], ['호']]]",白,10,15
호,특급,怙,"[[['믿을'], ['호']]]",心,5,8
호,특급,嘑,"[[['부르짖을'], ['호']]]",口,11,14
혼,특급,惛,"[[['흐릴'], ['혼']], [['번민할'], ['민']]]",心,8,11
홍,특급,鉷,"[[['쇠뇌'], ['홍']]]",金,6,14
홍,특급,鬨,"[[['싸움소리'], ['홍']]]",鬥,6,16
홍,특급,洚,"[[['물넘칠'], ['홍']]]",水,6,9
확,특급,雘,"[[['붉을', '진사(辰沙)'], ['확']]]",隹,10,18
확,특급,矍,"[[['두리번거릴'], ['확']]]",目,15,20
환,특급,芄,"[[['왕골'], ['환']]]",艸,3,7
환,특급,鐶,"[[['고리'], ['환']]]",金,13,21
환,특급,鍰,"[[['무게단위', '고리'], ['환']]]",金,9,17
환,특급,豢,"[[['기를'], ['환']]]",豕,6,13
환,특급,逭,"[[['도망할'], ['환']]]",辵,8,12
환,특급,睆,"[[['밝을'], ['환']]]",目,7,12
환,특급,懽,"[[['기뻐할'], ['환']]]",心,18,21
환,특급,圜,"[[['두를'], ['환']], [['둥글'], ['원']]]",囗,13,16
활,특급,濶,"[[['넓을'], ['활']]]",水,14,17
황,특급,喤,"[[['울음소리'], ['황']]]",口,9,12
황,특급,堭,"[[['해자'], ['황']]]",土,9,12
황,특급,媓,"[[['어머니'], ['황']]]",女,9,12
회,특급,頮,"[[['낯씻을'], ['회']]]",頁,7,16
회,특급,洄,"[[['거슬러흐를', '돌아흐를'], ['회']]]",水,6,9
회,특급,薈,"[[['초목무성할'], ['회']]]",艸,13,17
획,특급,擭,"[[['잡을'], ['획']], [['덫'], ['확']]]",手,14,17
효,특급,鴞,"[[['부엉이', '올빼미'], ['효']]]",鳥,5,16
효,특급,効,"[[['본받을'], ['효[效]']]]",力,6,8
효,특급,嘵,"[[['두려워할'], ['효']]]",口,12,15
효,특급,傚,"[[['본받을'], ['효']]]",人,10,12
효,특급,囂,"[[['들렐'], ['효']]]",口,18,21
효,특급,殽,"[[['섞일', '안주'], ['효']]]",殳,8,12
효,특급,虓,"[[['범울부짖을'], ['효']]]",虍,4,10
후,특급,酗,"[[['주정할'], ['후']]]",酉,4,11
후,특급,餱,"[[['건량'], ['후']]]",食,9,18
후,특급,鍭,"[[['화살촉'], ['후']]]",金,9,17
후,특급,詡,"[[['자랑할'], ['후']]]",言,6,13
훈,특급,纁,"[[['분홍빛'], ['훈']]]",糸,14,20
훈,특급,鑂,"[[['금빛바랠'], ['훈']]]",金,14,22
훤,특급,貆,"[[['담비새끼'], ['훤']]]",豸,6,13
훤,특급,諼,"[[['속일', '잊을'], ['훤']]]",言,9,16
훤,특급,咺,"[[['울'], ['훤']]]",口,6,9
훤,특급,諠,"[[['지껄일', '잊을'], ['훤']]]",言,9,16
훼,특급,虺,"[[['독사', '작은뱀'], ['훼']]]",虫,3,9
휘,특급,翬,"[[['날개훨훨칠', '꿩'], ['휘']]]",羽,9,15
휴,특급,觿,"[[['뿔송곳'], ['휴']]]",角,18,25
휴,특급,睢,"[[['부릅떠볼'], ['휴']], [['물이름'], ['수']]]",目,8,13
휴,특급,咻,"[[['지껄일'], ['휴']], [['따뜻하게할'], ['후']]]",口,6,9
휴,특급,攜,"[[['끌'], ['휴']]]",手,18,21
휼,특급,遹,"[[['좇을', '간사할'], ['휼']]]",辵,12,16
흉,특급,訩,"[[['흉악할', '다툴'], ['흉']]]",言,4,11
흔,특급,釁,"[[['틈'], ['흔']]]",酉,18,25
흔,특급,忻,"[[['기뻐할'], ['흔']]]",心,4,7
흘,특급,齕,"[[['씹을', '깨물'], ['흘']]]",齒,3,18
흘,특급,迄,"[[['이를'], ['흘']]]",辵,3,7
흘,특급,汔,"[[['거의'], ['흘']]]",水,3,6
흘,특급,仡,"[[['날랠'], ['흘']], [['배흔들리는모양'], ['올']]]",人,3,5
흡,특급,潝,"[[['물빨리흐를'], ['흡']]]",水,12,15
희,특급,饎,"[[['주식'], ['희']]]",食,12,21
희,특급,咥,"[[['웃을'], ['희']], [['깨물'], ['절']]]",口,6,9
희,특급,嘻,"[[['탄식하는소리', '화락할'], ['희']]]",口,12,15
희,특급,爔,"[[['불'], ['희']]]",火,16,20
희,특급,豨,"[[['돼지'], ['희']]]",豕,7,14
희,특급,餼,"[[['보낼'], ['희']]]",食,10,19
희,특급,橲,"[[['나무이름'], ['희']]]",木,12,16
힐,특급,襭,"[[['옷자락에꽂을'], ['힐']]]",衣,15,20
