main_sound,level,hanja,meaning,radical,strokes,total_strokes
호,특급Ⅱ,瓠,"[[['박'], ['호']]]",瓜,6,11
호,특급Ⅱ,滸,"[[['물가'], ['호']]]",水,11,14
호,특급Ⅱ,岵,"[[['초목이우거진산'], ['호']]]",山,5,8
호,특급Ⅱ,淏,"[[['맑을'], ['호']]]",水,8,11
호,특급Ⅱ,濩,"[[['퍼질'], ['호']], [['낙숫물떨어지는모양'], ['확']]]",水,14,17
혼,특급Ⅱ,琿,"[[['아름다운옥'], ['혼']]]",玉,9,13
홍,특급Ⅱ,烘,"[[['불쬘'], ['홍']]]",火,6,10
홍,특급Ⅱ,汞,"[[['수은'], ['홍']]]",水,3,7
화,특급Ⅱ,譁,"[[['지껄일'], ['화']]]",言,11,18
화,특급Ⅱ,畵,"[[['그림'], ['화']], [['그을'], ['획[畫]']]]",田,8,13
확,특급Ⅱ,碻,"[[['굳을'], ['확']]]",石,10,15
확,특급Ⅱ,攫,"[[['움킬'], ['확']]]",手,20,23
환,특급Ⅱ,奐,"[[['빛날'], ['환']]]",大,6,9
환,특급Ⅱ,晥,"[[['밝을'], ['환']]]",日,7,11
환,특급Ⅱ,紈,"[[['흰깁'], ['환']]]",糸,3,9
환,특급Ⅱ,渙,"[[['물흩어질'], ['환']]]",水,9,12
활,특급Ⅱ,豁,"[[['넓을'], ['활']]]",谷,10,17
황,특급Ⅱ,篁,"[[['대숲'], ['황']]]",竹,9,15
황,특급Ⅱ,榥,"[[['책상'], ['황']]]",木,10,14
황,특급Ⅱ,湟,"[[['웅덩이'], ['황']]]",水,9,12
황,특급Ⅱ,潢,"[[['웅덩이'], ['황']]]",水,12,15
황,특급Ⅱ,璜,"[[['패옥'], ['황']]]",玉,12,16
황,특급Ⅱ,簧,"[[['생황'], ['황']]]",竹,12,18
황,특급Ⅱ,蝗,"[[['황충[食苗蟲]'], ['황']]]",虫,9,15
황,특급Ⅱ,幌,"[[['휘장'], ['황']]]",巾,10,13
황,특급Ⅱ,愰,"[[['들뜰'], ['황']]]",心,10,13
황,특급Ⅱ,晄,"[[['밝을'], ['황']]]",日,6,10
황,특급Ⅱ,隍,"[[['해자'], ['황']]]",阜,9,12
회,특급Ⅱ,匯,"[[['물돌아모일'], ['회']]]",匚,11,13
회,특급Ⅱ,澮,"[[['봇도랑'], ['회']]]",水,13,16
회,특급Ⅱ,茴,"[[['회향'], ['회']]]",艸,6,10
회,특급Ⅱ,獪,"[[['교활할'], ['회']], [['교활할'], ['쾌']]]",犬,13,16
횡,특급Ⅱ,鐄,"[[['큰쇠북'], ['횡']]]",金,12,20
횡,특급Ⅱ,宖,"[[['집울릴'], ['횡']]]",宀,5,8
효,특급Ⅱ,驍,"[[['날랠'], ['효']]]",馬,12,22
효,특급Ⅱ,斅,"[[['가르칠'], ['효']]]",攴,16,20
효,특급Ⅱ,梟,"[[['올빼미'], ['효']]]",木,7,11
효,특급Ⅱ,淆,"[[['뒤섞일'], ['효']]]",水,8,11
효,특급Ⅱ,涍,"[[['물이름'], ['효']]]",水,7,10
효,특급Ⅱ,肴,"[[['안주'], ['효']]]",肉,4,8
후,특급Ⅱ,帿,"[[['과녁'], ['후']]]",巾,9,12
후,특급Ⅱ,珝,"[[['옥이름'], ['후']]]",玉,6,10
후,특급Ⅱ,煦,"[[['따스할'], ['후']]]",火,9,13
훈,특급Ⅱ,焄,"[[['향내'], ['훈']]]",火,7,11
훈,특급Ⅱ,塤,"[[['질나발[壎]'], ['훈']]]",土,10,13
훈,특급Ⅱ,勛,"[[['공[勳]'], ['훈']]]",力,10,12
훈,특급Ⅱ,燻,"[[['연기치밀'], ['훈']]]",火,14,18
훙,특급Ⅱ,薨,"[[['죽을'], ['훙']]]",艸,13,17
훤,특급Ⅱ,暄,"[[['따뜻할'], ['훤']]]",日,9,13
훤,특급Ⅱ,萱,"[[['원추리'], ['훤']]]",艸,9,13
훤,특급Ⅱ,煊,"[[['밝을'], ['훤']]]",火,9,13
휘,특급Ⅱ,煇,"[[['빛날'], ['휘']], [['햇무리'], ['운']]]",火,9,13
휘,특급Ⅱ,暉,"[[['햇빛'], ['휘']]]",日,9,13
휴,특급Ⅱ,虧,"[[['이지러질'], ['휴']]]",虍,11,17
휴,특급Ⅱ,畦,"[[['밭이랑'], ['휴']], [['밭이랑'], ['규']]]",田,6,11
휼,특급Ⅱ,譎,"[[['속일'], ['휼']]]",言,12,19
휼,특급Ⅱ,鷸,"[[['도요새'], ['휼']]]",鳥,12,23
흔,특급Ⅱ,昕,"[[['해돋을'], ['흔']]]",日,4,8
흔,특급Ⅱ,炘,"[[['화끈거릴'], ['흔']]]",火,4,8
흘,특급Ⅱ,屹,"[[['산우뚝할'], ['흘']]]",山,3,6
흘,특급Ⅱ,吃,"[[['말더듬을'], ['흘']]]",口,3,6
흘,특급Ⅱ,紇,"[[['질낮은실'], ['흘']]]",糸,3,9
흘,특급Ⅱ,訖,"[[['이를[至]'], ['흘']]]",言,3,10
흡,특급Ⅱ,翕,"[[['모을'], ['흡']]]",羽,6,12
희,특급Ⅱ,熺,"[[['빛날[熹]'], ['희']]]",火,12,16
희,특급Ⅱ,凞,"[[['화할'], ['희']]]",冫,13,15
희,특급Ⅱ,僖,"[[['즐거울'], ['희']]]",人,12,14
희,특급Ⅱ,囍,"[[['쌍희(雙喜)'], ['희']]]",口,19,22
희,특급Ⅱ,憘,"[[['기쁠[喜]'], ['희']]]",心,12,15
희,특급Ⅱ,戱,"[[['놀이[戲]'], ['희']]]",戈,12,16
희,특급Ⅱ,晞,"[[['마를'], ['희']]]",日,7,11
희,특급Ⅱ,曦,"[[['햇빛'], ['희']]]",日,16,20
