main_sound,level,hanja,meaning,radical,strokes,total_strokes
참,1급,讖,"[[['예언'], ['참']]]",言,17,24
창,1급,槍,"[[['창'], ['창']]]",木,10,14
창,1급,脹,"[[['부을'], ['창']]]",肉,8,12
창,1급,娼,"[[['창녀'], ['창']]]",女,8,11
창,1급,猖,"[[['미쳐날뛸'], ['창']]]",犬,8,11
창,1급,廠,"[[['공장'], ['창']]]",广,12,15
창,1급,瘡,"[[['부스럼'], ['창']]]",疒,10,15
창,1급,倡,"[[['광대'], ['창']]]",人,8,10
창,1급,艙,"[[['부두'], ['창']]]",舟,10,16
창,1급,菖,"[[['창포'], ['창']]]",艸,8,12
창,1급,愴,"[[['슬플'], ['창']]]",心,10,13
창,1급,漲,"[[['넘칠'], ['창']]]",水,11,14
채,1급,寨,"[[['목책(木柵)'], ['채']]]",宀,11,14
책,1급,柵,"[[['울타리'], ['책']]]",木,5,9
처,1급,凄,"[[['쓸쓸할'], ['처']]]",冫,8,10
척,1급,瘠,"[[['여윌'], ['척']]]",疒,10,15
척,1급,滌,"[[['씻을'], ['척']]]",水,11,14
척,1급,脊,"[[['등마루'], ['척']]]",肉,6,10
척,1급,擲,"[[['던질'], ['척']]]",手,15,18
천,1급,闡,"[[['밝힐'], ['천']]]",門,12,20
천,1급,穿,"[[['뚫을'], ['천']]]",穴,4,9
천,1급,擅,"[[['멋대로할'], ['천']]]",手,13,16
천,1급,喘,"[[['숨찰'], ['천']]]",口,9,12
철,1급,轍,"[[['바퀴자국'], ['철']]]",車,12,19
철,1급,綴,"[[['엮을'], ['철']]]",糸,8,14
철,1급,凸,"[[['볼록할'], ['철']]]",凵,3,5
첨,1급,籤,"[[['제비(점대)'], ['첨']]]",竹,17,23
첨,1급,僉,"[[['다', '여러'], ['첨']]]",人,11,13
첨,1급,諂,"[[['아첨할'], ['첨']]]",言,8,15
첩,1급,帖,"[[['문서'], ['첩']]]",巾,5,8
첩,1급,貼,"[[['붙일'], ['첩']]]",貝,5,12
첩,1급,疊,"[[['거듭'], ['첩']]]",田,17,22
첩,1급,牒,"[[['편지'], ['첩']]]",片,9,13
첩,1급,捷,"[[['빠를'], ['첩']]]",手,8,11
체,1급,涕,"[[['눈물'], ['체']]]",水,7,10
체,1급,諦,"[[['살필'], ['체']]]",言,9,16
초,1급,貂,"[[['담비'], ['초']]]",豸,5,12
초,1급,礁,"[[['암초'], ['초']]]",石,12,17
초,1급,硝,"[[['화약'], ['초']]]",石,7,12
초,1급,憔,"[[['파리할'], ['초']]]",心,12,15
초,1급,醋,"[[['초'], ['초']]]",酉,8,15
초,1급,蕉,"[[['파초'], ['초']]]",艸,12,16
초,1급,樵,"[[['나무할'], ['초']]]",木,12,16
초,1급,梢,"[[['나무끝'], ['초']]]",木,7,11
초,1급,稍,"[[['점점'], ['초']]]",禾,7,12
초,1급,炒,"[[['볶을'], ['초']]]",火,4,8
촉,1급,囑,"[[['부탁할'], ['촉']]]",口,21,24
촌,1급,忖,"[[['헤아릴'], ['촌']]]",心,3,6
총,1급,叢,"[[['떨기', '모일'], ['총']]]",又,16,18
총,1급,塚,"[[['무덤'], ['총']]]",土,10,13
총,1급,寵,"[[['사랑할'], ['총']]]",宀,16,19
촬,1급,撮,"[[['모을', '사진찍을'], ['촬']]]",手,12,15
추,1급,槌,"[[['칠[擊]'], ['추']], [['방망이'], ['퇴']]]",木,10,14
추,1급,樞,"[[['지도리'], ['추']]]",木,11,15
추,1급,芻,"[[['꼴'], ['추']]]",艸,4,10
추,1급,墜,"[[['떨어질'], ['추']]]",土,12,15
추,1급,鰍,"[[['미꾸라지'], ['추']]]",魚,9,20
추,1급,鎚,"[[['쇠망치'], ['추']]]",金,10,18
추,1급,酋,"[[['우두머리'], ['추']]]",酉,2,9
추,1급,錐,"[[['송곳'], ['추']]]",金,8,16
추,1급,錘,"[[['저울추'], ['추']]]",金,8,16
추,1급,椎,"[[['쇠몽치', '등골'], ['추']]]",木,8,12
출,1급,黜,"[[['내칠'], ['출']]]",黑,5,17
췌,1급,贅,"[[['혹'], ['췌']]]",貝,11,18
췌,1급,悴,"[[['파리할'], ['췌']]]",心,8,11
췌,1급,膵,"[[['췌장'], ['췌']]]",肉,12,16
췌,1급,萃,"[[['모을'], ['췌']]]",艸,8,12
취,1급,娶,"[[['장가들'], ['취']]]",女,8,11
취,1급,翠,"[[['푸를', '물총새'], ['취']]]",羽,8,14
취,1급,脆,"[[['연할'], ['취']]]",肉,6,10
측,1급,惻,"[[['슬플'], ['측']]]",心,9,12
치,1급,幟,"[[['기(旗)'], ['치']]]",巾,12,15
치,1급,嗤,"[[['비웃을'], ['치']]]",口,10,13
치,1급,痔,"[[['치질'], ['치']]]",疒,6,11
치,1급,侈,"[[['사치할'], ['치']]]",人,6,8
치,1급,熾,"[[['성할'], ['치']]]",火,12,16
치,1급,癡,"[[['어리석을'], ['치']]]",疒,14,19
치,1급,緻,"[[['빽빽할'], ['치']]]",糸,10,16
치,1급,馳,"[[['달릴'], ['치']]]",馬,3,13
칙,1급,勅,"[[['칙서'], ['칙']]]",力,7,9
침,1급,鍼,"[[['침(鍼)'], ['침']]]",金,9,17
침,1급,砧,"[[['다듬잇돌'], ['침']]]",石,5,10
칩,1급,蟄,"[[['숨을'], ['칩']]]",虫,11,17
칭,1급,秤,"[[['저울'], ['칭']]]",禾,5,10
타,1급,駝,"[[['낙타'], ['타']]]",馬,5,15
타,1급,楕,"[[['길고둥글'], ['타']]]",木,9,13
타,1급,惰,"[[['게으를'], ['타']]]",心,9,12
타,1급,唾,"[[['침[涎]'], ['타']]]",口,8,11
타,1급,陀,"[[['비탈질', '부처'], ['타']]]",阜,5,8
타,1급,舵,"[[['키[正船木]'], ['타']]]",舟,5,11
탁,1급,擢,"[[['뽑을'], ['탁']]]",手,14,17
탁,1급,鐸,"[[['방울'], ['탁']]]",金,13,21
탄,1급,呑,"[[['삼킬'], ['탄']]]",口,4,7
탄,1급,坦,"[[['평탄할'], ['탄']]]",土,5,8
탄,1급,憚,"[[['꺼릴'], ['탄']]]",心,12,15
탄,1급,綻,"[[['터질'], ['탄']]]",糸,8,14
탐,1급,眈,"[[['노려볼'], ['탐']]]",目,4,9
탑,1급,搭,"[[['탈[乘]'], ['탑']]]",手,10,13
탕,1급,宕,"[[['호탕할'], ['탕']]]",宀,5,8
탕,1급,蕩,"[[['방탕할'], ['탕']]]",艸,12,16
태,1급,笞,"[[['볼기칠'], ['태']]]",竹,5,11
태,1급,苔,"[[['이끼'], ['태']]]",艸,5,9
태,1급,跆,"[[['밟을'], ['태']]]",足,5,12
태,1급,汰,"[[['일[淘]'], ['태']]]",水,4,7
탱,1급,撐,"[[['버틸'], ['탱']]]",手,12,15
터,1급,攄,"[[['펼'], ['터']]]",手,15,18
통,1급,慟,"[[['서러워할'], ['통']]]",心,11,14
통,1급,桶,"[[['통(桶)'], ['통']]]",木,7,11
통,1급,筒,"[[['통(筒)'], ['통']]]",竹,6,12
퇴,1급,頹,"[[['무너질'], ['퇴']]]",頁,7,16
퇴,1급,堆,"[[['쌓을'], ['퇴']]]",土,8,11
퇴,1급,褪,"[[['바랠[褪色]'], ['퇴']]]",衣,10,15
퇴,1급,腿,"[[['넓적다리'], ['퇴']]]",肉,10,14
투,1급,套,"[[['씌울'], ['투']]]",大,7,10
투,1급,妬,"[[['샘낼'], ['투']]]",女,5,8
특,1급,慝,"[[['사특할'], ['특']]]",心,11,15
파,1급,巴,"[[['꼬리'], ['파']]]",己,1,4
파,1급,爬,"[[['긁을'], ['파']]]",爪,4,8
파,1급,琶,"[[['비파'], ['파']]]",玉,8,12
파,1급,芭,"[[['파초'], ['파']]]",艸,4,8
파,1급,跛,"[[['절름발이'], ['파']], [['비스듬히설'], ['피']]]",足,5,12
파,1급,婆,"[[['할미'], ['파']]]",女,8,11
판,1급,辦,"[[['힘들일'], ['판']]]",辛,9,16
패,1급,沛,"[[['비쏟아질'], ['패']]]",水,4,7
패,1급,牌,"[[['패(牌)'], ['패']]]",片,8,12
패,1급,悖,"[[['거스를'], ['패']]]",心,7,10
패,1급,唄,"[[['염불소리'], ['패']]]",口,7,10
패,1급,佩,"[[['찰[帶]'], ['패']]]",人,6,8
패,1급,稗,"[[['피[穀類]'], ['패']]]",禾,8,13
팽,1급,膨,"[[['불을'], ['팽']]]",肉,12,16
팽,1급,澎,"[[['물소리'], ['팽']]]",水,12,15
퍅,1급,愎,"[[['강퍅할'], ['퍅']]]",心,9,12
편,1급,鞭,"[[['채찍'], ['편']]]",革,9,18
편,1급,騙,"[[['속일'], ['편']]]",馬,9,19
폄,1급,貶,"[[['낮출'], ['폄']]]",貝,5,12
평,1급,萍,"[[['부평초(浮萍草)'], ['평']]]",艸,8,12
폐,1급,斃,"[[['죽을'], ['폐']]]",攴,14,18
폐,1급,陛,"[[['대궐섬돌'], ['폐']]]",阜,7,10
포,1급,疱,"[[['물집'], ['포']]]",疒,5,10
포,1급,庖,"[[['부엌'], ['포']]]",广,5,8
포,1급,逋,"[[['도망갈'], ['포']]]",辵,7,11
포,1급,褒,"[[['기릴'], ['포']]]",衣,9,15
포,1급,袍,"[[['도포'], ['포']]]",衣,5,10
포,1급,匍,"[[['길'], ['포']]]",勹,7,9
포,1급,脯,"[[['포(脯)'], ['포']]]",肉,7,11
포,1급,泡,"[[['거품'], ['포']]]",水,5,8
포,1급,圃,"[[['채마밭'], ['포']]]",囗,7,10
포,1급,哺,"[[['먹일'], ['포']]]",口,7,10
포,1급,咆,"[[['고함지를[咆哮]'], ['포']]]",口,5,8
포,1급,蒲,"[[['부들'], ['포']]]",艸,10,14
폭,1급,曝,"[[['쪼일'], ['폭']], [['쪼일'], ['포']]]",日,15,19
폭,1급,瀑,"[[['폭포'], ['폭']], [['소나기'], ['포']]]",水,15,18
표,1급,豹,"[[['표범'], ['표']]]",豸,3,10
표,1급,慓,"[[['급할'], ['표']]]",心,11,14
표,1급,飄,"[[['나부낄'], ['표']]]",風,11,20
표,1급,剽,"[[['겁박할'], ['표']]]",刀,11,13
품,1급,稟,"[[['여쭐'], ['품']]]",禾,8,13
풍,1급,諷,"[[['풍자할'], ['풍']]]",言,9,16
피,1급,披,"[[['헤칠'], ['피']]]",手,5,8
필,1급,疋,"[[['필(匹)'], ['필']]]",疋,0,5
핍,1급,逼,"[[['핍박할'], ['핍']]]",辵,9,13
핍,1급,乏,"[[['모자랄'], ['핍']]]",丿,4,5
하,1급,霞,"[[['노을'], ['하']]]",雨,9,17
하,1급,遐,"[[['멀'], ['하']]]",辵,9,13
하,1급,蝦,"[[['두꺼비', '새우'], ['하']]]",虫,9,15
하,1급,瑕,"[[['허물'], ['하']]]",玉,9,13
학,1급,壑,"[[['구렁'], ['학']]]",土,14,17
학,1급,謔,"[[['희롱할'], ['학']]]",言,9,16
학,1급,瘧,"[[['학질(瘧疾)'], ['학']]]",疒,9,14
한,1급,罕,"[[['드물'], ['한']]]",网,3,7
한,1급,悍,"[[['사나울'], ['한']]]",心,7,10
한,1급,澣,"[[['빨래할', '열흘'], ['한']]]",水,13,16
할,1급,轄,"[[['다스릴'], ['할']]]",車,10,17
함,1급,緘,"[[['봉할'], ['함']]]",糸,9,15
함,1급,涵,"[[['젖을'], ['함']]]",水,8,11
함,1급,檻,"[[['난간'], ['함']]]",木,14,18
함,1급,喊,"[[['소리칠'], ['함']]]",口,9,12
함,1급,函,"[[['함(函)'], ['함']]]",凵,6,8
함,1급,銜,"[[['재갈'], ['함']]]",金,6,14
함,1급,鹹,"[[['짤[鹽味]'], ['함']]]",鹵,9,20
합,1급,盒,"[[['합(盒)'], ['합']]]",皿,6,11
합,1급,蛤,"[[['조개'], ['합']]]",虫,6,12
항,1급,缸,"[[['항아리'], ['항']]]",缶,3,9
항,1급,肛,"[[['항문'], ['항']]]",肉,3,7
해,1급,諧,"[[['화할'], ['해']]]",言,9,16
해,1급,骸,"[[['뼈'], ['해']]]",骨,6,16
해,1급,楷,"[[['본보기'], ['해']]]",木,9,13
해,1급,偕,"[[['함께'], ['해']]]",人,9,11
해,1급,駭,"[[['놀랄'], ['해']]]",馬,6,16
해,1급,懈,"[[['게으를'], ['해']]]",心,13,16
해,1급,咳,"[[['기침'], ['해']]]",口,6,9
해,1급,邂,"[[['우연히만날'], ['해']]]",辵,13,17
핵,1급,劾,"[[['꾸짖을'], ['핵']]]",力,6,8
향,1급,嚮,"[[['길잡을'], ['향']]]",口,16,19
향,1급,饗,"[[['잔치할'], ['향']]]",食,13,22
허,1급,噓,"[[['불[吹]'], ['허']]]",口,12,15
허,1급,墟,"[[['터'], ['허']]]",土,12,15
헐,1급,歇,"[[['쉴'], ['헐']]]",欠,9,13
현,1급,衒,"[[['자랑할'], ['현']]]",行,5,11
현,1급,眩,"[[['어지러울'], ['현']]]",目,5,10
현,1급,絢,"[[['무늬'], ['현']]]",糸,6,12
협,1급,俠,"[[['의기로울'], ['협']]]",人,7,9
협,1급,挾,"[[['낄'], ['협']]]",手,7,10
협,1급,狹,"[[['좁을'], ['협']]]",犬,7,10
협,1급,頰,"[[['뺨'], ['협']]]",頁,7,16
형,1급,荊,"[[['가시'], ['형']]]",艸,6,10
혜,1급,彗,"[[['살별'], ['혜']]]",彐,8,11
혜,1급,醯,"[[['식혜'], ['혜']]]",酉,12,19
호,1급,糊,"[[['풀칠할'], ['호']]]",米,9,15
호,1급,弧,"[[['활'], ['호']]]",弓,5,8
호,1급,狐,"[[['여우'], ['호']]]",犬,5,8
호,1급,瑚,"[[['산호'], ['호']]]",玉,9,13
호,1급,琥,"[[['호박(琥珀)'], ['호']]]",玉,8,12
혼,1급,渾,"[[['흐릴'], ['혼']]]",水,9,12
홀,1급,笏,"[[['홀(笏)'], ['홀']]]",竹,4,10
홀,1급,惚,"[[['황홀할'], ['홀']]]",心,8,11
홍,1급,哄,"[[['떠들썩할'], ['홍']]]",口,6,9
홍,1급,訌,"[[['어지러울'], ['홍']]]",言,3,10
홍,1급,虹,"[[['무지개'], ['홍']]]",虫,3,9
환,1급,宦,"[[['벼슬'], ['환']]]",宀,6,9
환,1급,鰥,"[[['홀아비'], ['환']]]",魚,10,21
환,1급,喚,"[[['부를'], ['환']]]",口,9,12
환,1급,驩,"[[['기뻐할'], ['환']]]",馬,18,28
활,1급,猾,"[[['교활할'], ['활']]]",犬,10,13
활,1급,闊,"[[['넓을'], ['활']]]",門,9,17
황,1급,煌,"[[['빛날'], ['황']]]",火,9,13
황,1급,徨,"[[['헤맬'], ['황']]]",彳,9,12
황,1급,遑,"[[['급할'], ['황']]]",辵,9,13
황,1급,恍,"[[['황홀할'], ['황']]]",心,6,9
황,1급,慌,"[[['어리둥절할'], ['황']]]",心,10,13
황,1급,凰,"[[['봉황'], ['황']]]",几,9,11
황,1급,惶,"[[['두려울'], ['황']]]",心,9,12
회,1급,賄,"[[['재물', '뇌물'], ['회']]]",貝,6,13
회,1급,誨,"[[['가르칠'], ['회']]]",言,7,14
회,1급,蛔,"[[['회충'], ['회']]]",虫,6,12
회,1급,膾,"[[['회(膾)'], ['회']]]",肉,13,17
회,1급,繪,"[[['그림'], ['회']]]",糸,13,19
회,1급,晦,"[[['그믐'], ['회']]]",日,7,11
회,1급,徊,"[[['머뭇거릴'], ['회']]]",彳,6,9
회,1급,恢,"[[['넓을'], ['회']]]",心,6,9
효,1급,嚆,"[[['울릴'], ['효']]]",口,14,17
효,1급,爻,"[[['사귈', '가로그을'], ['효']]]",爻,0,4
효,1급,酵,"[[['삭힐'], ['효']]]",酉,7,14
효,1급,哮,"[[['성낼'], ['효']]]",口,7,10
후,1급,逅,"[[['만날'], ['후']]]",辵,6,10
후,1급,朽,"[[['썩을'], ['후']]]",木,2,6
후,1급,嗅,"[[['맡을'], ['후']]]",口,10,13
후,1급,吼,"[[['울부짖을'], ['후']]]",口,4,7
훈,1급,暈,"[[['무리[光環]'], ['훈']]]",日,9,13
훤,1급,喧,"[[['지껄일'], ['훤']]]",口,9,12
훼,1급,喙,"[[['부리'], ['훼']]]",口,9,12
훼,1급,卉,"[[['풀'], ['훼']]]",十,3,5
휘,1급,麾,"[[['기(旗)'], ['휘']]]",麻,4,15
휘,1급,彙,"[[['무리'], ['휘']]]",彐,10,13
휘,1급,諱,"[[['숨길', '꺼릴'], ['휘']]]",言,9,16
휼,1급,恤,"[[['불쌍할'], ['휼']]]",心,6,9
흉,1급,兇,"[[['흉악할'], ['흉']]]",儿,4,6
흉,1급,洶,"[[['용솟음칠'], ['흉']]]",水,6,9
흔,1급,欣,"[[['기쁠'], ['흔']]]",欠,4,8
흔,1급,痕,"[[['흔적'], ['흔']]]",疒,6,11
흠,1급,歆,"[[['흠향할'], ['흠']]]",欠,9,13
흠,1급,欠,"[[['하품'], ['흠']]]",欠,0,4
흡,1급,洽,"[[['흡족할'], ['흡']]]",水,6,9
흡,1급,恰,"[[['흡사할'], ['흡']]]",心,6,9
희,1급,犧,"[[['희생'], ['희']]]",牛,16,20
힐,1급,詰,"[[['꾸짖을'], ['힐']]]",言,6,13
